,tier,sentence,label,interval,third,F0,F0sd,F0max,F0min,dB,dBsd,dBmax,duration,wo,case,propcontent,"propcontent_no,",quart,pno,grammatical_role,diffo3v1
391,1,ovsu2_oglan_sevdi_kiz_2d_01,sev,2,1,243.4605688,NA,246.8960754,232.6444058,46.71206542,3.548907974,50.35475471,0.626621315,ovs,u,oglansevdikiz,23,2d,1,verb,10.3866929
392,1,ovsu2_oglan_sevdi_kiz_2d_01,sev,2,2,220.9849414,11.35100353,232.6444058,207.6281835,56.21257791,3.116190463,57.83160242,0.626621315,ovs,u,oglansevdikiz,23,2d,1,verb,10.3866929
393,1,ovsu2_oglan_sevdi_kiz_2d_01,sev,2,3,199.293784,7.299435329,207.6281835,187.4843618,56.21257791,2.190712091,57.23609641,0.626621315,ovs,u,oglansevdikiz,23,2d,1,verb,10.3866929
394,1,ovsu2_oglan_sevdi_kiz_2d_01,kiz,4,1,199.7401056,20.2641157,214.5895784,180.3192557,45.00336596,6.703248638,49.86973831,1.149818594,ovs,u,oglansevdikiz,23,2d,1,subject,10.3866929
395,1,ovsu2_oglan_sevdi_kiz_2d_01,kiz,4,2,190.8154912,7.005402995,203.630875,183.091612,51.30092866,5.567525995,54.10942769,1.149818594,ovs,u,oglansevdikiz,23,2d,1,subject,10.3866929
396,1,ovsu2_oglan_sevdi_kiz_2d_01,kiz,4,3,NA,NA,NA,NA,51.30092866,0.794881361,40.61831201,1.149818594,ovs,u,oglansevdikiz,23,2d,1,subject,10.3866929
397,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,copcu,1,1,252.407172,5.19832439,256.9757952,244.0829434,59.99936702,1.775076716,61.50853207,0.346530612,ovs,u,copcusasirttibahcivan,10,2b,1,object,26.6516034
398,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,copcu,1,2,122.8863897,104.3258921,244.0829434,60.01331526,47.35695456,8.432813759,51.84532889,0.346530612,ovs,u,copcusasirttibahcivan,10,2b,1,object,26.6516034
399,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,copcu,1,3,297.490817,6.168877494,299.332505,285.5791926,47.35695456,10.39723681,60.64629311,0.346530612,ovs,u,copcusasirttibahcivan,10,2b,1,object,26.6516034
400,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,sasirt,2,1,270.8392136,11.47057555,285.5791926,254.4748512,54.88132842,3.851096478,59.13531534,0.73154195,ovs,u,copcusasirttibahcivan,10,2b,1,verb,26.6516034
401,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,sasirt,2,2,234.6338883,18.50080311,254.4748512,216.6577533,51.51705756,4.120327441,57.60993957,0.73154195,ovs,u,copcusasirttibahcivan,10,2b,1,verb,26.6516034
402,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,sasirt,2,3,206.4180157,9.057389734,216.6577533,198.4017523,51.51705756,10.97238598,53.96506202,0.73154195,ovs,u,copcusasirttibahcivan,10,2b,1,verb,26.6516034
403,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,bahcivan,4,1,195.3802444,7.919212978,204.598645,182.4720787,52.23236597,3.901208144,55.54821237,1.409863946,ovs,u,copcusasirttibahcivan,10,2b,1,subject,26.6516034
404,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,bahcivan,4,2,205.6240287,11.89987729,216.7401251,182.4720787,49.4072496,6.276094282,54.25770102,1.409863946,ovs,u,copcusasirttibahcivan,10,2b,1,subject,26.6516034
405,1,ovsu3_copcu_sasirtti_bahcivan_2b_01,bahcivan,4,3,197.7529543,1.522136381,199.7688653,195.8489253,49.4072496,0.783954429,53.47801034,1.409863946,ovs,u,copcusasirttibahcivan,10,2b,1,subject,26.6516034
406,1,ovsu3_gazeteci_gosterdi_editor_2a_01,gazeteci,1,1,236.4543128,13.27826437,258.0352141,219.627156,62.82115539,2.696701765,65.31554457,0.460249433,ovs,u,gazetecigosterdieditor,17,2a,1,object,24.3291383
407,1,ovsu3_gazeteci_gosterdi_editor_2a_01,gazeteci,1,2,258.2747382,13.34550298,275.1502222,238.1858924,63.12058106,8.36058231,67.7902745,0.460249433,ovs,u,gazetecigosterdieditor,17,2a,1,object,24.3291383
408,1,ovsu3_gazeteci_gosterdi_editor_2a_01,gazeteci,1,3,249.0288718,19.96630757,272.5436662,218.1931372,63.12058106,5.770756047,63.10406134,0.460249433,ovs,u,gazetecigosterdieditor,17,2a,1,object,24.3291383
409,1,ovsu3_gazeteci_gosterdi_editor_2a_01,goster,2,1,224.6997335,12.17704922,246.7960125,209.1136233,60.1639446,4.460488868,63.55117934,0.911814059,ovs,u,gazetecigosterdieditor,17,2a,1,verb,24.3291383
410,1,ovsu3_gazeteci_gosterdi_editor_2a_01,goster,2,2,203.8433633,6.95028167,209.1136233,196.0499829,49.77207628,5.92006723,54.39478662,0.911814059,ovs,u,gazetecigosterdieditor,17,2a,1,verb,24.3291383
411,1,ovsu3_gazeteci_gosterdi_editor_2a_01,goster,2,3,185.9002575,3.927168169,196.0499829,181.4388392,49.77207628,0.522702191,56.72356445,0.911814059,ovs,u,gazetecigosterdieditor,17,2a,1,verb,24.3291383
412,1,ovsu3_gazeteci_gosterdi_editor_2a_01,editor,4,1,185.0252491,39.89982603,199.9516209,40.2906418,55.3299884,4.035938694,59.30492097,1.5861678,ovs,u,gazetecigosterdieditor,17,2a,1,subject,24.3291383
413,1,ovsu3_gazeteci_gosterdi_editor_2a_01,editor,4,2,200.3382182,12.53305101,218.2893227,188.3602364,54.60490532,7.994770387,58.70640635,1.5861678,ovs,u,gazetecigosterdieditor,17,2a,1,subject,24.3291383
414,1,ovsu3_gazeteci_gosterdi_editor_2a_01,editor,4,3,191.7550522,4.475345463,196.8861912,186.9694452,54.60490532,7.324571797,56.70568102,1.5861678,ovs,u,gazetecigosterdieditor,17,2a,1,subject,24.3291383
415,1,ovsu3_ogul_utandirdi_baba_2d_01,ogul,1,1,243.1442141,0.518001506,243.6865609,242.765865,63.08294249,0.159642489,63.18177431,0.302244898,ovs,u,ogulutandirdibaba,42,2d,1,object,32.8846309
416,1,ovsu3_ogul_utandirdi_baba_2d_01,ogul,1,2,249.897804,5.237070843,256.5684307,243.6865609,60.75293602,1.449354777,62.2465116,0.302244898,ovs,u,ogulutandirdibaba,42,2d,1,object,32.8846309
417,1,ovsu3_ogul_utandirdi_baba_2d_01,ogul,1,3,252.2153238,NA,257.696651,248.2743316,60.75293602,5.614379878,57.05440292,0.302244898,ovs,u,ogulutandirdibaba,42,2d,1,object,32.8846309
418,1,ovsu3_ogul_utandirdi_baba_2d_01,utandir,2,1,219.3306929,7.57334691,227.3986462,210.8438103,49.02459196,6.661262131,53.81658944,0.795668934,ovs,u,ogulutandirdibaba,42,2d,1,verb,32.8846309
419,1,ovsu3_ogul_utandirdi_baba_2d_01,utandir,2,2,196.3326053,6.249943794,212.7735001,190.7357466,54.85305354,1.674495994,56.25764091,0.795668934,ovs,u,ogulutandirdibaba,42,2d,1,verb,32.8846309
420,1,ovsu3_ogul_utandirdi_baba_2d_01,utandir,2,3,187.1667863,2.374025157,190.7357466,181.870894,54.85305354,2.099496422,54.63137545,0.795668934,ovs,u,ogulutandirdibaba,42,2d,1,verb,32.8846309
421,1,ovsu3_ogul_utandirdi_baba_2d_01,baba,4,1,186.0728245,9.243429031,193.1118024,170.5281671,52.22333865,4.3422452,55.45144382,1.269863946,ovs,u,ogulutandirdibaba,42,2d,1,subject,32.8846309
422,1,ovsu3_ogul_utandirdi_baba_2d_01,baba,4,2,192.3556883,8.731418953,206.5490813,182.0681643,50.84605081,6.031046508,54.64521009,1.269863946,ovs,u,ogulutandirdibaba,42,2d,1,subject,32.8846309
423,1,ovsu3_ogul_utandirdi_baba_2d_01,baba,4,3,188.0235244,2.325848663,191.7934014,186.6927157,50.84605081,0.514405846,54.13424803,1.269863946,ovs,u,ogulutandirdibaba,42,2d,1,subject,32.8846309
424,1,ovsu3_okuz_kovaladi_esek_2c_01,okuz,1,1,227.6658863,4.183701347,230.6242098,224.7075627,50.48986202,9.361472644,54.85686737,0.337097506,ovs,u,okuzkovaladiesek,5,2c,1,object,40.2317837
425,1,ovsu3_okuz_kovaladi_esek_2c_01,okuz,1,2,271.0185802,5.932774742,276.1710099,260.4820827,57.09090388,10.29266544,60.78315313,0.337097506,ovs,u,okuzkovaladiesek,5,2c,1,object,40.2317837
426,1,ovsu3_okuz_kovaladi_esek_2c_01,okuz,1,3,252.5800782,NA,260.4820827,248.4735891,57.09090388,5.947849748,55.17185845,0.337097506,ovs,u,okuzkovaladiesek,5,2c,1,object,40.2317837
427,1,ovsu3_okuz_kovaladi_esek_2c_01,kovala,2,1,212.3482945,7.972975078,220.038655,200.3676958,53.68913416,8.282120205,58.44496417,0.756643991,ovs,u,okuzkovaladiesek,5,2c,1,verb,40.2317837
428,1,ovsu3_okuz_kovaladi_esek_2c_01,kovala,2,2,189.7054768,4.610453335,200.3676958,185.0844253,55.25291963,1.101093124,57.10324397,0.756643991,ovs,u,okuzkovaladiesek,5,2c,1,verb,40.2317837
429,1,ovsu3_okuz_kovaladi_esek_2c_01,kovala,2,3,184.9152442,2.841795566,187.8868798,180.2807537,55.25291963,1.138741171,54.75606402,0.756643991,ovs,u,okuzkovaladiesek,5,2c,1,verb,40.2317837
430,1,ovsu3_okuz_kovaladi_esek_2c_01,esek,4,1,191.2672084,3.778346822,194.2524764,186.5157055,50.66311419,3.313130603,53.89334339,1.352063492,ovs,u,okuzkovaladiesek,5,2c,1,subject,40.2317837
431,1,ovsu3_okuz_kovaladi_esek_2c_01,esek,4,2,196.4172958,NA,197.2897978,194.4548397,49.00806352,3.494611397,53.18689764,1.352063492,ovs,u,okuzkovaladiesek,5,2c,1,subject,40.2317837
432,1,ovsu3_okuz_kovaladi_esek_2c_01,esek,4,3,191.0478343,2.821351877,194.4548397,189.0856679,49.00806352,9.446706629,52.44495489,1.352063492,ovs,u,okuzkovaladiesek,5,2c,1,subject,40.2317837
433,1,ovsu4_aslan_farketti_zebra_2b_01,aslan,1,1,225.0716541,7.286787655,231.8412357,217.3594105,56.26838589,3.886879614,59.07551413,0.38521542,ovs,u,aslanfarkettizebra,11,2b,1,object,48.5882951
434,1,ovsu4_aslan_farketti_zebra_2b_01,aslan,1,2,272.9059986,5.733505931,278.1545853,267.5947119,54.49287076,5.86825529,60.72403287,0.38521542,ovs,u,aslanfarkettizebra,11,2b,1,object,48.5882951
435,1,ovsu4_aslan_farketti_zebra_2b_01,aslan,1,3,284.1073297,6.087511068,288.9004763,270.5727467,54.49287076,2.161201377,62.10072723,0.38521542,ovs,u,aslanfarkettizebra,11,2b,1,object,48.5882951
436,1,ovsu4_aslan_farketti_zebra_2b_01,farket,2,1,235.5190346,25.91338056,270.5727467,200.673495,53.08043785,6.768440796,56.99406137,0.807845805,ovs,u,aslanfarkettizebra,11,2b,1,verb,48.5882951
437,1,ovsu4_aslan_farketti_zebra_2b_01,farket,2,2,203.5743382,7.856079785,215.773802,199.4072559,50.65838636,7.114154067,54.29469653,0.807845805,ovs,u,aslanfarkettizebra,11,2b,1,verb,48.5882951
438,1,ovsu4_aslan_farketti_zebra_2b_01,farket,2,3,202.810886,5.811497725,212.1531845,197.7712988,50.65838636,11.10551559,54.3740332,0.807845805,ovs,u,aslanfarkettizebra,11,2b,1,verb,48.5882951
439,1,ovsu4_aslan_farketti_zebra_2b_01,zebra,4,1,196.0041224,12.46395802,210.3558968,174.8010442,54.53952861,4.765186538,57.44246,1.388752834,ovs,u,aslanfarkettizebra,11,2b,1,subject,48.5882951
440,1,ovsu4_aslan_farketti_zebra_2b_01,zebra,4,2,192.1758035,13.76565303,211.9655208,168.4376507,51.02143909,5.450930095,55.43934965,1.388752834,ovs,u,aslanfarkettizebra,11,2b,1,subject,48.5882951
441,1,ovsu4_aslan_farketti_zebra_2b_01,zebra,4,3,195.0499391,1.403723286,195.7529204,191.6604635,51.02143909,0.520216405,53.64118972,1.388752834,ovs,u,aslanfarkettizebra,11,2b,1,subject,48.5882951
442,1,ovsu4_fare_gordu_kedi_2a_01,fare,1,1,239.5667784,5.086701229,243.7618323,232.8965127,58.77565433,8.565667337,62.56996202,0.39845805,ovs,u,faregordukedi,21,2a,1,object,16.39803
443,1,ovsu4_fare_gordu_kedi_2a_01,fare,1,2,230.4417794,1.665721661,232.8965127,229.0443417,63.02549547,0.353157604,63.32211259,0.39845805,ovs,u,faregordukedi,21,2a,1,object,16.39803
444,1,ovsu4_fare_gordu_kedi_2a_01,fare,1,3,242.1614771,6.105899407,248.8066909,232.7645858,63.02549547,0.918599723,63.21773512,0.39845805,ovs,u,faregordukedi,21,2a,1,object,16.39803
445,1,ovsu4_fare_gordu_kedi_2a_01,gor,2,1,225.7634471,11.31116846,241.7615837,217.7122198,58.19702532,2.648156637,59.96348281,0.602131519,ovs,u,faregordukedi,21,2a,1,verb,16.39803
446,1,ovsu4_fare_gordu_kedi_2a_01,gor,2,2,204.2484624,11.90382818,218.6369648,192.2013595,60.2269583,1.312700938,61.94738948,0.602131519,ovs,u,faregordukedi,21,2a,1,verb,16.39803
447,1,ovsu4_fare_gordu_kedi_2a_01,gor,2,3,188.2949024,2.966581022,192.2013595,184.5688056,60.2269583,1.043852037,58.70433967,0.602131519,ovs,u,faregordukedi,21,2a,1,verb,16.39803
448,1,ovsu4_fare_gordu_kedi_2a_01,kedi,4,1,202.8909476,NA,207.6965913,186.2475298,47.40295367,4.509765443,51.4843969,1.109160998,ovs,u,faregordukedi,21,2a,1,subject,16.39803
449,1,ovsu4_fare_gordu_kedi_2a_01,kedi,4,2,187.7393987,16.70898897,209.1751352,163.0299579,53.67122229,6.317926082,57.92328996,1.109160998,ovs,u,faregordukedi,21,2a,1,subject,16.39803
450,1,ovsu4_fare_gordu_kedi_2a_01,kedi,4,3,193.3710635,6.826807111,204.5423398,187.4199732,53.67122229,1.274009261,57.56225365,1.109160998,ovs,u,faregordukedi,21,2a,1,subject,16.39803
451,1,ovsu4_kuzu_itti_koyun_2c_01,kuzu,1,1,253.9853073,NA,254.640783,253.9187111,63.06728853,NA,62.82994042,0.258321995,ovs,u,kuzuittikoyun,7,2c,1,object,-7.0546218
452,1,ovsu4_kuzu_itti_koyun_2c_01,kuzu,1,2,237.6690136,15.68612306,253.9187111,218.0707775,59.87506652,5.923581547,63.52899654,0.258321995,ovs,u,kuzuittikoyun,7,2c,1,object,-7.0546218
453,1,ovsu4_kuzu_itti_koyun_2c_01,kuzu,1,3,269.7439609,18.03104174,280.4349755,235.2746688,59.87506652,3.398816167,60.13371267,0.258321995,ovs,u,kuzuittikoyun,7,2c,1,object,-7.0546218
454,1,ovsu4_kuzu_itti_koyun_2c_01,it,2,1,276.7985827,NA,277.0905278,276.7753099,50.81995877,3.964890639,55.3108918,0.464965986,ovs,u,kuzuittikoyun,7,2c,1,verb,-7.0546218
455,1,ovsu4_kuzu_itti_koyun_2c_01,it,2,2,208.511487,NA,213.6707143,202.9272135,47.61067529,4.660866352,49.68080753,0.464965986,ovs,u,kuzuittikoyun,7,2c,1,verb,-7.0546218
456,1,ovsu4_kuzu_itti_koyun_2c_01,it,2,3,202.9272135,NA,202.9272135,202.9272135,47.61067529,1.030014426,31.73711501,0.464965986,ovs,u,kuzuittikoyun,7,2c,1,verb,-7.0546218
457,1,ovsu4_kuzu_itti_koyun_2c_01,koyun,4,1,198.7949596,NA,201.5216303,196.1164875,47.03098509,6.460155216,54.75354282,1.020975057,ovs,u,kuzuittikoyun,7,2c,1,subject,-7.0546218
458,1,ovsu4_kuzu_itti_koyun_2c_01,koyun,4,2,190.9216635,4.564105068,199.734959,184.8684158,55.67617755,1.435056897,56.62000545,1.020975057,ovs,u,kuzuittikoyun,7,2c,1,subject,-7.0546218
459,1,ovsu4_kuzu_itti_koyun_2c_01,koyun,4,3,186.6981616,1.325534912,188.0529733,184.7019623,55.67617755,0.63652507,52.83820446,1.020975057,ovs,u,kuzuittikoyun,7,2c,1,subject,-7.0546218
460,1,ovsu4_sincap_kokladi_tavsan_2d_01,sincap,1,1,251.9913668,4.180114673,254.8428363,244.0926365,61.48701616,8.963504354,64.82810122,0.456145125,ovs,u,sincapkokladitavsan,24,2d,1,object,36.8205163
461,1,ovsu4_sincap_kokladi_tavsan_2d_01,sincap,1,2,237.3831386,10.50651243,260.1291344,227.073709,62.41183091,5.620493529,64.93272501,0.456145125,ovs,u,sincapkokladitavsan,24,2d,1,object,36.8205163
462,1,ovsu4_sincap_kokladi_tavsan_2d_01,sincap,1,3,255.0281549,2.353586221,259.6384298,252.8902553,62.41183091,13.23180745,62.60600942,0.456145125,ovs,u,sincapkokladitavsan,24,2d,1,object,36.8205163
463,1,ovsu4_sincap_kokladi_tavsan_2d_01,kokla,2,1,218.2076386,NA,221.0194006,212.4500727,48.50886587,9.05366343,55.31529047,0.815895692,ovs,u,sincapkokladitavsan,24,2d,1,verb,36.8205163
464,1,ovsu4_sincap_kokladi_tavsan_2d_01,kokla,2,2,202.4575028,8.082002888,212.4500727,195.545379,51.13357979,10.83924677,56.8091848,0.815895692,ovs,u,sincapkokladitavsan,24,2d,1,verb,36.8205163
465,1,ovsu4_sincap_kokladi_tavsan_2d_01,kokla,2,3,180.8718762,8.49065169,193.2027013,173.2939136,51.13357979,3.802998489,50.90296857,0.815895692,ovs,u,sincapkokladitavsan,24,2d,1,verb,36.8205163
466,1,ovsu4_sincap_kokladi_tavsan_2d_01,tavsan,4,1,192.4070868,14.72024435,208.6318438,175.8235703,45.87215458,6.095103688,52.55995509,1.454399093,ovs,u,sincapkokladitavsan,24,2d,1,subject,36.8205163
467,1,ovsu4_sincap_kokladi_tavsan_2d_01,tavsan,4,2,177.484088,3.211539568,183.03441,174.8614262,48.75850312,4.117580097,52.67006617,1.454399093,ovs,u,sincapkokladitavsan,24,2d,1,subject,36.8205163
468,1,ovsu4_sincap_kokladi_tavsan_2d_01,tavsan,4,3,184.4345966,11.03333365,200.8353404,177.1795763,48.75850312,3.784800374,48.88773318,1.454399093,ovs,u,sincapkokladitavsan,24,2d,1,subject,36.8205163
469,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,cocuk,1,1,260.1462804,2.186424388,261.8011403,258.4414109,65.74580258,1.281206335,66.75617202,0.305442177,ovs,u,cocukizledibuyukbaba,40,2a,1,object,7.8366795
470,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,cocuk,1,2,259.2964722,38.52782762,306.2762298,194.295773,61.01346327,4.198304803,64.37743925,0.305442177,ovs,u,cocukizledibuyukbaba,40,2a,1,object,7.8366795
471,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,cocuk,1,3,249.2471508,55.56740309,305.0030942,153.14453,61.01346327,8.057880964,60.65992941,0.305442177,ovs,u,cocukizledibuyukbaba,40,2a,1,object,7.8366795
472,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,izle,2,1,241.4104713,22.58008148,259.1475303,202.6179893,58.56565779,2.482665227,60.56683869,0.58968254,ovs,u,cocukizledibuyukbaba,40,2a,1,verb,7.8366795
473,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,izle,2,2,182.9282166,9.010663459,202.6179893,176.3640173,50.93543077,2.650502013,53.99826983,0.58968254,ovs,u,cocukizledibuyukbaba,40,2a,1,verb,7.8366795
474,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,izle,2,3,188.0304131,4.525851732,192.0563518,180.0494643,50.93543077,1.486779748,59.22701806,0.58968254,ovs,u,cocukizledibuyukbaba,40,2a,1,verb,7.8366795
475,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,buyukbaba,4,1,178.9888016,4.101015004,183.4986056,169.351179,55.98700944,5.182776957,59.33097072,1.321428571,ovs,u,cocukizledibuyukbaba,40,2a,1,subject,7.8366795
476,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,buyukbaba,4,2,129.7467741,52.46195967,180.3894601,90.36871152,50.51958169,10.80847326,55.42983064,1.321428571,ovs,u,cocukizledibuyukbaba,40,2a,1,subject,7.8366795
477,1,ovsu5_cocuk_izledi_buyukbaba_2a_01,buyukbaba,4,3,181.4845724,4.455730268,190.6412061,172.3298483,50.51958169,8.278863338,56.1377327,1.321428571,ovs,u,cocukizledibuyukbaba,40,2a,1,subject,7.8366795
478,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,isadami,1,1,285.2338583,NA,286.1196491,282.7849073,57.44811649,3.652347692,61.82663833,0.41952381,ovs,u,isadamikucumsedisporcu,2,2c,1,object,8.622394
479,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,isadami,1,2,253.4538784,19.779975,282.7849073,231.1447187,59.37784675,3.726679124,63.18171731,0.41952381,ovs,u,isadamikucumsedisporcu,2,2c,1,object,8.622394
480,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,isadami,1,3,207.0531088,11.62878475,231.1447187,197.2680875,59.37784675,1.354114805,57.81728696,0.41952381,ovs,u,isadamikucumsedisporcu,2,2c,1,object,8.622394
481,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,kucumse,2,1,198.4307148,NA,198.4358042,198.4049397,41.82587262,5.372661344,50.56267027,0.897823129,ovs,u,isadamikucumsedisporcu,2,2c,1,verb,8.622394
482,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,kucumse,2,2,210.5850166,11.42023602,228.3734672,199.1586129,53.36038075,8.493251305,56.68808286,0.897823129,ovs,u,isadamikucumsedisporcu,2,2c,1,verb,8.622394
483,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,kucumse,2,3,204.9054988,5.791590136,210.9314057,196.293326,53.36038075,7.398104839,56.31643077,0.897823129,ovs,u,isadamikucumsedisporcu,2,2c,1,verb,8.622394
484,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,sporcu,4,1,209.2923479,20.55027059,230.7486261,182.2808009,48.05014159,5.405168584,51.40994801,1.626349206,ovs,u,isadamikucumsedisporcu,2,2c,1,subject,8.622394
485,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,sporcu,4,2,212.5687283,13.31445336,239.864903,202.6146882,54.65583757,6.371054125,57.25354543,1.626349206,ovs,u,isadamikucumsedisporcu,2,2c,1,subject,8.622394
486,1,ovsu5_isadami_kucumsedi_sporcu_2c_01,sporcu,4,3,208.027759,18.03864484,233.8050658,187.0888992,54.65583757,6.916497972,53.29100752,1.626349206,ovs,u,isadamikucumsedisporcu,2,2c,1,subject,8.622394
487,1,ovsu5_komsu_ayipladi_nine_2b_01,komsu,1,1,238.0381572,1.624380992,240.1126634,236.8559102,60.8228305,1.20406144,61.58278984,0.376462585,ovs,u,komsuayipladinine,39,2b,1,object,46.0996418
488,1,ovsu5_komsu_ayipladi_nine_2b_01,komsu,1,2,233.735036,3.404729624,236.8559102,226.5931109,61.00610358,2.301473472,62.16414646,0.376462585,ovs,u,komsuayipladinine,39,2b,1,object,46.0996418
489,1,ovsu5_komsu_ayipladi_nine_2b_01,komsu,1,3,277.9717905,31.09603188,295.7921334,226.3043297,61.00610358,6.191691798,61.50229592,0.376462585,ovs,u,komsuayipladinine,39,2b,1,object,46.0996418
490,1,ovsu5_komsu_ayipladi_nine_2b_01,ayipla,2,1,231.8721487,17.89735364,279.0680494,213.0075325,58.59962073,1.202766671,60.19629473,0.816190476,ovs,u,komsuayipladinine,39,2b,1,verb,46.0996418
491,1,ovsu5_komsu_ayipladi_nine_2b_01,ayipla,2,2,207.5309223,3.406634393,213.0075325,205.047716,51.4187579,11.08377059,56.52678652,0.816190476,ovs,u,komsuayipladinine,39,2b,1,verb,46.0996418
492,1,ovsu5_komsu_ayipladi_nine_2b_01,ayipla,2,3,202.9998269,6.438576316,210.4674561,192.8661025,51.4187579,9.137780441,56.09133828,0.816190476,ovs,u,komsuayipladinine,39,2b,1,verb,46.0996418
493,1,ovsu5_komsu_ayipladi_nine_2b_01,nine,4,1,194.5753777,0.406246499,195.0653689,193.8737321,55.92957719,0.153993584,56.13390951,1.355260771,ovs,u,komsuayipladinine,39,2b,1,subject,46.0996418
494,1,ovsu5_komsu_ayipladi_nine_2b_01,nine,4,2,193.4041637,0.731094865,194.983876,192.7049472,55.51959475,0.425883863,55.83269032,1.355260771,ovs,u,komsuayipladinine,39,2b,1,subject,46.0996418
495,1,ovsu5_komsu_ayipladi_nine_2b_01,nine,4,3,194.6489824,1.801202753,197.0259645,193.4022721,55.51959475,0.316292463,54.18443005,1.355260771,ovs,u,komsuayipladinine,39,2b,1,subject,46.0996418
496,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,ogretmen,1,1,242.0094998,1.563666323,243.7564516,239.6070577,62.65838765,1.190822438,63.64388271,0.563219955,ovs,u,ogretmenkoruduogrenci,25,2d,1,object,2.6527929
497,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,ogretmen,1,2,239.3391139,2.730120876,242.9593473,235.7533666,56.54253638,8.262708492,62.28589852,0.563219955,ovs,u,ogretmenkoruduogrenci,25,2d,1,object,2.6527929
498,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,ogretmen,1,3,256.8864188,6.308427395,266.0212311,244.47099,56.54253638,3.505883393,63.59897943,0.563219955,ovs,u,ogretmenkoruduogrenci,25,2d,1,object,2.6527929
499,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,koru,2,1,254.2336259,15.530946,272.6566646,239.0175659,51.57293443,4.230035845,56.5020736,0.802970522,ovs,u,ogretmenkoruduogrenci,25,2d,1,verb,2.6527929
500,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,koru,2,2,224.5567699,11.33460468,239.0175659,209.6814008,59.02970979,1.609271947,60.11787736,0.802970522,ovs,u,ogretmenkoruduogrenci,25,2d,1,verb,2.6527929
501,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,koru,2,3,203.9506573,2.891086375,209.6814008,201.7000227,59.02970979,1.627169074,57.75174633,0.802970522,ovs,u,ogretmenkoruduogrenci,25,2d,1,verb,2.6527929
502,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,ogrenci,4,1,191.9588077,1.624832454,194.0107291,189.2390069,55.83936663,1.460188871,57.03906386,1.58462585,ovs,u,ogretmenkoruduogrenci,25,2d,1,subject,2.6527929
503,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,ogrenci,4,2,185.9649294,2.975409593,191.3428113,182.1255538,53.07441356,1.262974078,55.25702917,1.58462585,ovs,u,ogretmenkoruduogrenci,25,2d,1,subject,2.6527929
504,1,ovsu5_ogretmen_korudu_ogrenci_2d_01,ogrenci,4,3,187.0091052,7.107236882,196.7003768,176.3439794,53.07441356,4.651009372,51.47963272,1.58462585,ovs,u,ogretmenkoruduogrenci,25,2d,1,subject,2.6527929
